Order_ID,Order_Date,Model,Vehicle_Type,Powertrain,Model_Year,Country,Region,Sales_Channel,Payment_Method,Salesperson,Quantity,Unit_Price_USD,Discount_Rate,Discount_Amount_USD,Revenue_USD,Estimated_Cost_USD,Estimated_Profit_USD,Customer_ID,Customer_Segment,Delivery_Days,Customer_Rating,Month
BYD-106178,2026-07-03,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Online,Cash,Salesperson_036,1,30112.65,0.0351,1056.95,29055.7,22299.67,6756.03,CUST-51985,Individual,48,3.7,2026-07
BYD-106179,2026-07-17,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Corporate,Cash,Salesperson_032,1,22261.82,0.0333,741.32,21520.5,18937.22,2583.28,CUST-95087,Individual,15,4.1,2026-07
BYD-106180,2025-04-13,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Online,Lease,Salesperson_071,1,34479.36,0.0962,3316.91,31162.45,25978.76,5183.69,CUST-83995,Government,5,4.2,2025-04
BYD-106181,2024-05-26,BYD Yuan Plus,SUV,EV,2022,China,Asia,Dealership,Financing,Salesperson_093,2,28817.08,0.0656,3780.8,53853.36,41624.55,12228.81,CUST-49368,Individual,22,4.2,2024-05
BYD-106182,2024-11-19,BYD Seal,Sedan,EV,2023,Australia,Oceania,Online,Financing,Salesperson_013,1,36332.09,0.0725,2634.08,33698.01,29420.12,4277.9,CUST-54899,Business,59,3.7,2024-11
BYD-106183,2026-06-02,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Fleet,Cash,Salesperson_034,1,31400.91,0.0424,1331.4,30069.51,24866.52,5202.99,CUST-79770,Individual,7,4.5,2026-06
BYD-106184,2026-01-02,BYD Tang,SUV,EV,2021,Japan,Asia,Online,Lease,Salesperson_032,1,63215.45,0.0722,4564.16,58651.29,45874.32,12776.97,CUST-97490,Government,4,4.4,2026-01
BYD-106185,2024-07-03,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Online,Financing,Salesperson_005,1,31498.94,0.0588,1852.14,29646.8,22075.08,7571.72,CUST-34833,Individual,28,4.1,2024-07
BYD-106186,2026-03-08,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Dealership,Financing,Salesperson_010,2,29560.68,0.0661,3907.92,55213.44,47674.25,7539.19,CUST-80565,Government,55,4.3,2026-03
BYD-106187,2024-03-23,BYD Seal,Sedan,EV,2023,Thailand,Asia,Fleet,Lease,Salesperson_068,1,42207.43,0.0247,1042.52,41164.91,29666.84,11498.06,CUST-92118,Individual,31,4.6,2024-03
BYD-106188,2025-05-14,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Online,Cash,Salesperson_035,1,46967.29,0.0552,2592.59,44374.7,37953.8,6420.9,CUST-94620,Individual,20,4.6,2025-05
BYD-106189,2024-12-06,BYD Atto 3,SUV,EV,2022,Japan,Asia,Corporate,Lease,Salesperson_086,1,40349.09,0.0637,2570.24,37778.85,31746.38,6032.47,CUST-53694,Individual,11,5.0,2024-12
BYD-106190,2025-10-08,BYD Han,Sedan,EV,2020,Thailand,Asia,Corporate,Cash,Salesperson_066,1,65447.65,0.0477,3121.85,62325.8,54348.32,7977.48,CUST-34349,Individual,24,5.0,2025-10
BYD-106191,2024-06-30,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Online,Lease,Salesperson_034,1,31075.62,0.0295,916.73,30158.89,24251.68,5907.21,CUST-21637,Individual,30,4.6,2024-06
BYD-106192,2024-11-16,BYD Han,Sedan,EV,2020,Mexico,North America,Corporate,Lease,Salesperson_072,1,54664.77,0.0381,2082.73,52582.04,41550.41,11031.63,CUST-48771,Government,14,4.2,2024-11
BYD-106193,2025-10-11,BYD Atto 3,SUV,EV,2022,China,Asia,Corporate,Lease,Salesperson_027,3,33723.3,0.0401,4056.91,97112.99,81055.48,16057.5,CUST-89143,Individual,39,3.9,2025-10
BYD-106194,2024-02-29,BYD Han,Sedan,EV,2020,Japan,Asia,Online,Financing,Salesperson_081,1,54570.47,0.0336,1833.57,52736.9,43233.69,9503.21,CUST-55846,Individual,20,4.8,2024-02
BYD-106195,2024-01-05,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Fleet,Financing,Salesperson_059,1,25875.95,0.0869,2248.62,23627.33,18103.98,5523.35,CUST-69869,Individual,57,3.6,2024-01
BYD-106196,2025-04-07,BYD Song Plus DM-i,SUV,PHEV,2021,China,Asia,Dealership,Financing,Salesperson_053,1,30015.03,0.0901,2704.35,27310.68,23191.37,4119.3,CUST-98137,Business,57,4.3,2025-04
BYD-106197,2024-10-07,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Dealership,Lease,Salesperson_051,2,21719.58,0.0291,1264.08,42175.08,33846.84,8328.24,CUST-91677,Individual,36,3.8,2024-10
BYD-106198,2024-08-02,BYD Song Plus DM-i,SUV,PHEV,2021,Japan,Asia,Corporate,Lease,Salesperson_092,5,31576.51,0.1035,16340.84,141541.71,121556.4,19985.31,CUST-53767,Government,44,4.8,2024-08
BYD-106199,2026-02-18,BYD Dolphin,Hatchback,EV,2023,Brazil,South America,Dealership,Financing,Salesperson_031,1,23997.65,0.0102,244.78,23752.87,18202.2,5550.67,CUST-72514,Individual,56,4.7,2026-02
BYD-106200,2026-03-03,BYD Atto 3,SUV,EV,2022,China,Asia,Dealership,Cash,Salesperson_055,1,40097.42,0.0727,2915.08,37182.34,30877.41,6304.93,CUST-61523,Individual,44,4.3,2026-03
BYD-106201,2024-06-21,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Online,Financing,Salesperson_098,2,58007.02,0.044,5104.62,110909.42,81642.29,29267.13,CUST-74666,Individual,60,5.0,2024-06
BYD-106202,2025-08-13,BYD Han,Sedan,EV,2020,United Kingdom,Europe,Dealership,Financing,Salesperson_092,1,55456.85,0.0,0.0,55456.85,46688.23,8768.62,CUST-62305,Individual,5,3.9,2025-08
BYD-106203,2026-02-21,BYD Dolphin,Hatchback,EV,2023,China,Asia,Corporate,Cash,Salesperson_018,5,23334.27,0.0758,8843.69,107827.66,80292.55,27535.11,CUST-13186,Individual,58,4.5,2026-02
BYD-106204,2024-06-11,BYD Dolphin,Hatchback,EV,2023,Thailand,Asia,Dealership,Financing,Salesperson_001,1,21267.1,0.0249,529.55,20737.55,16295.26,4442.29,CUST-32661,Individual,48,4.6,2024-06
BYD-106205,2025-05-16,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Online,Financing,Salesperson_095,3,23559.69,0.0977,6905.35,63773.72,48957.27,14816.46,CUST-47138,Individual,7,4.4,2025-05
BYD-106206,2026-03-15,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Online,Cash,Salesperson_089,1,57657.23,0.0572,3297.99,54359.24,41224.81,13134.43,CUST-46911,Individual,58,4.1,2026-03
BYD-106207,2026-02-20,BYD Dolphin,Hatchback,EV,2023,China,Asia,Online,Financing,Salesperson_068,1,24692.2,0.0954,2355.64,22336.56,16427.24,5909.33,CUST-16607,Business,25,4.4,2026-02
BYD-106208,2026-03-09,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Fleet,Lease,Salesperson_031,1,55761.5,0.0338,1884.74,53876.76,44584.78,9291.98,CUST-20001,Individual,15,5.0,2026-03
BYD-106209,2024-03-31,BYD Song Plus DM-i,SUV,PHEV,2021,China,Asia,Dealership,Lease,Salesperson_030,1,31564.36,0.0885,2793.45,28770.91,24564.26,4206.65,CUST-24049,Individual,26,4.3,2024-03
BYD-106210,2024-05-12,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Corporate,Cash,Salesperson_082,2,28055.66,0.0214,1200.78,54910.54,44843.6,10066.94,CUST-47835,Individual,30,4.7,2024-05
BYD-106211,2025-09-21,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Fleet,Financing,Salesperson_095,1,32074.54,0.0134,429.8,31644.74,24205.33,7439.41,CUST-35426,Individual,19,3.4,2025-09
BYD-106212,2025-03-20,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Corporate,Financing,Salesperson_075,1,28541.95,0.0404,1153.09,27388.86,23662.27,3726.58,CUST-33481,Individual,8,4.2,2025-03
BYD-106213,2025-10-10,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Dealership,Lease,Salesperson_025,1,32217.72,0.0285,918.21,31299.51,27068.35,4231.17,CUST-16322,Individual,29,5.0,2025-10
BYD-106214,2025-03-15,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Online,Cash,Salesperson_049,1,37169.68,0.0428,1590.86,35578.82,25922.75,9656.07,CUST-51625,Government,47,4.275664983164983,2025-03
BYD-106215,2025-02-17,BYD Atto 3,SUV,EV,2022,Brazil,South America,Dealership,Lease,Salesperson_043,1,42675.57,0.0905,3862.14,38813.43,29111.24,9702.19,CUST-45537,Business,31,4.0,2025-02
BYD-106216,2025-03-15,BYD Qin Plus DM-i,Sedan,PHEV,2021,UAE,Middle East,Dealership,Financing,Salesperson_096,2,22576.56,0.0017,76.76,45076.36,33636.82,11439.54,CUST-78941,Individual,14,5.0,2025-03
BYD-106217,2025-05-03,BYD Han,Sedan,EV,2020,Germany,Europe,Fleet,Lease,Salesperson_086,1,53907.7,0.0267,1439.34,52468.36,38999.36,13469.01,CUST-77341,Individual,37,4.0,2025-05
BYD-106218,2025-01-27,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Corporate,Cash,Salesperson_070,1,11795.79,0.0593,699.49,11096.3,8789.11,2307.19,CUST-10614,Individual,50,3.9,2025-01
BYD-106219,2024-01-05,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Dealership,Financing,Salesperson_056,1,26345.94,0.0569,1499.08,24846.86,19887.23,4959.63,CUST-39325,Business,7,4.7,2024-01
BYD-106220,2024-02-08,BYD Dolphin,Hatchback,EV,2023,Mexico,North America,Online,Lease,Salesperson_029,1,23706.33,0.0588,1393.93,22312.4,16729.2,5583.19,CUST-72534,Individual,4,5.0,2024-02
BYD-106221,2025-06-30,BYD Han,Sedan,EV,2020,Japan,Asia,Fleet,Cash,Salesperson_093,2,48665.3,0.0311,3026.98,94303.62,69146.65,25156.97,CUST-31513,Business,13,4.8,2025-06
BYD-106222,2024-07-23,BYD Dolphin,Hatchback,EV,2023,Thailand,Asia,Corporate,Cash,Salesperson_063,1,28924.14,0.0244,705.75,28218.39,24806.86,3411.53,CUST-23782,Individual,6,4.3,2024-07
BYD-106223,2026-01-18,BYD Atto 3,SUV,EV,2022,Mexico,North America,Dealership,Lease,Salesperson_088,3,34372.13,0.0262,2701.65,100414.74,76978.23,23436.51,CUST-74506,Individual,24,5.0,2026-01
BYD-106224,2025-01-17,BYD Seal,Sedan,EV,2023,Australia,Oceania,Fleet,Cash,Salesperson_024,1,41629.17,0.0596,2481.1,39148.07,29262.53,9885.55,CUST-82708,Individual,3,4.2,2025-01
BYD-106225,2024-01-15,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Corporate,Lease,Salesperson_004,1,61199.8,0.0441,2698.91,58500.89,45580.91,12919.98,CUST-78314,Individual,47,4.0,2024-01
BYD-106226,2026-07-02,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Fleet,Cash,Salesperson_036,1,11491.21,0.0665,764.17,10727.04,8935.6,1791.45,CUST-67456,Business,52,5.0,2026-07
BYD-106227,2024-11-25,BYD Qin Plus DM-i,Sedan,PHEV,2021,Brazil,South America,Online,Cash,Salesperson_083,1,21115.45,0.0373,787.61,20327.84,16631.78,3696.06,CUST-83219,Individual,18,5.0,2024-11
BYD-106228,2026-02-14,BYD Yuan Plus,SUV,EV,2022,Australia,Oceania,Fleet,Lease,Salesperson_094,1,29260.45,0.0762,2229.65,27030.8,23454.71,3576.09,CUST-50774,Individual,4,4.1,2026-02
BYD-106229,2026-05-03,BYD Han,Sedan,EV,2020,Thailand,Asia,Fleet,Lease,Salesperson_011,2,54787.39,0.0,0.0,109574.78,86726.77,22848.01,CUST-48946,Individual,43,4.9,2026-05
BYD-106230,2025-06-27,BYD Shark,Pickup,PHEV,2024,China,Asia,Fleet,Financing,Salesperson_072,1,64610.61,0.0039,251.98,64358.63,54189.39,10169.23,CUST-20096,Business,29,5.0,2025-06
BYD-106231,2024-07-14,BYD Yuan Plus,SUV,EV,2022,United Kingdom,Europe,Online,Financing,Salesperson_062,1,29611.52,0.021,621.84,28989.68,21147.14,7842.54,CUST-55999,Individual,14,4.2,2024-07
BYD-106232,2024-01-19,BYD Dolphin,Hatchback,EV,2023,Thailand,Asia,Online,Cash,Salesperson_001,1,24422.68,0.0577,1409.19,23013.49,19140.39,3873.11,CUST-16259,Individual,7,4.4,2024-01
BYD-106233,2025-11-23,BYD Yuan Plus,SUV,EV,2022,China,Asia,Dealership,Lease,Salesperson_056,1,31012.39,0.0413,1280.81,29731.58,25564.29,4167.29,CUST-57984,Individual,7,3.6,2025-11
BYD-106234,2024-01-05,BYD Shark,Pickup,PHEV,2024,Australia,Oceania,Corporate,Financing,Salesperson_060,1,58377.04,0.0958,5592.52,52784.52,40521.43,12263.09,CUST-62633,Business,24,4.3,2024-01
BYD-106235,2025-10-03,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Online,Lease,Salesperson_047,2,29320.66,0.0944,5535.74,53105.58,39068.49,14037.09,CUST-83105,Individual,15,4.0,2025-10
BYD-106236,2026-01-21,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Corporate,Lease,Salesperson_018,1,22273.23,0.0595,1325.26,20947.97,17220.99,3726.98,CUST-28111,Business,18,4.2,2026-01
BYD-106237,2024-09-11,BYD Dolphin,Hatchback,EV,2023,UAE,Middle East,Dealership,Lease,Salesperson_023,2,27752.46,0.0605,3358.05,52146.87,44758.87,7388.0,CUST-82974,Business,28,3.6,2024-09
BYD-106238,2024-08-19,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Unknown,Lease,Salesperson_014,1,30961.91,0.0434,1343.75,29618.16,23073.65,6544.51,CUST-61255,Business,53,5.0,2024-08
BYD-106239,2025-12-11,BYD Seal,Sedan,EV,2023,China,Asia,Fleet,Lease,Salesperson_053,3,36025.24,0.066,7133.0,100942.72,86798.59,14144.14,CUST-16796,Government,11,4.9,2025-12
BYD-106240,2026-06-17,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Corporate,Financing,Salesperson_054,5,24731.6,0.0429,5304.93,118353.07,87919.0,30434.07,CUST-72321,Individual,50,5.0,2026-06
BYD-106241,2024-12-18,BYD Seagull,Hatchback,EV,2023,China,Asia,Fleet,Cash,Salesperson_095,2,13014.78,0.0224,583.06,25446.5,22122.55,3323.94,CUST-42948,Individual,34,4.3,2024-12
BYD-106242,2024-11-15,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Online,Cash,Salesperson_055,1,31652.16,0.0181,572.9,31079.26,24783.21,6296.05,CUST-79993,Individual,21,4.1,2024-11
BYD-106243,2024-05-12,BYD Tang,SUV,EV,2021,Brazil,South America,Fleet,Cash,Salesperson_092,2,66496.57,0.0588,7820.0,125173.14,106995.79,18177.35,CUST-53506,Individual,38,4.5,2024-05
BYD-106244,2024-04-15,BYD Dolphin,Hatchback,EV,2023,China,Asia,Online,Cash,Salesperson_053,1,26872.31,0.0497,1335.55,25536.76,19492.33,6044.43,CUST-34555,Individual,30,4.5,2024-04
BYD-106245,2025-01-27,BYD Seal,Sedan,EV,2023,Australia,Oceania,Dealership,Lease,Salesperson_086,10,42414.82,0.071,30114.52,394033.68,302515.2,91518.48,CUST-84290,Individual,17,5.0,2025-01
BYD-106246,2025-05-30,BYD Han,Sedan,EV,2020,UAE,Middle East,Fleet,Cash,Salesperson_016,1,48687.84,0.0173,842.3,47845.54,35592.16,12253.38,CUST-76830,Individual,11,4.4,2025-05
BYD-106247,2025-08-25,BYD Atto 3,SUV,EV,2022,Mexico,North America,Corporate,Lease,Salesperson_032,1,36350.2,0.0532,1933.83,34416.37,28501.28,5915.09,CUST-59233,Individual,18,4.4,2025-08
BYD-106248,2024-11-09,BYD Atto 3,SUV,EV,2022,Mexico,North America,Online,Lease,Salesperson_010,3,40267.4,0.0776,9374.25,111427.95,93370.49,18057.46,CUST-70365,Individual,60,4.7,2024-11
BYD-106249,2024-06-20,BYD Dolphin,Hatchback,EV,2023,Brazil,South America,Corporate,Financing,Salesperson_076,10,22684.57,0.0445,10094.63,216751.07,161728.66,55022.41,CUST-58113,Business,58,3.3,2024-06
BYD-106250,2024-03-07,BYD Yuan Plus,SUV,EV,2022,Australia,Oceania,Corporate,Financing,Salesperson_084,1,27556.92,0.0653,1799.47,25757.45,20455.71,5301.74,CUST-53732,Individual,8,5.0,2024-03
BYD-106251,2026-04-23,BYD Qin Plus DM-i,Sedan,PHEV,2021,Australia,Oceania,Online,Cash,Salesperson_060,1,20276.23,0.0272,551.51,19724.72,15799.54,3925.18,CUST-47408,Business,10,4.7,2026-04
BYD-106252,2024-02-16,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Dealership,Lease,Salesperson_005,1,41557.38,0.0458,1903.33,39654.05,33211.32,6442.73,CUST-28483,Individual,35,4.6,2024-02
BYD-106253,2024-11-01,BYD Seal,Sedan,EV,2023,Brazil,South America,Fleet,Lease,Salesperson_099,1,40510.79,0.0498,2017.44,38493.35,32884.47,5608.88,CUST-30836,Individual,34,4.7,2024-11
BYD-106254,2024-10-24,BYD Atto 3,SUV,EV,2022,United Kingdom,Europe,Online,Cash,Salesperson_015,1,39678.46,0.0042,166.65,39511.81,32495.59,7016.22,CUST-80982,Individual,48,4.8,2024-10
BYD-106255,2025-04-11,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Dealership,Cash,Salesperson_036,1,12112.82,0.0266,322.2,11790.62,9595.51,2195.11,CUST-41535,Individual,38,5.0,2025-04
BYD-106256,2026-01-15,BYD Tang,SUV,EV,2021,Mexico,North America,Dealership,Financing,Salesperson_022,1,64023.25,0.0394,2522.52,61500.73,44818.24,16682.49,CUST-84287,Individual,44,4.1,2026-01
BYD-106257,2025-06-16,BYD Han,Sedan,EV,2020,Pakistan,Asia,Online,Cash,Salesperson_037,2,54740.72,0.0453,4959.51,104521.93,88728.29,15793.64,CUST-32359,Individual,50,4.9,2025-06
BYD-106258,2025-09-02,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Corporate,Financing,Salesperson_008,1,64270.54,0.0646,4151.88,60118.66,50143.21,9975.45,CUST-50552,Individual,38,4.5,2025-09
BYD-106259,2025-06-20,BYD Tang,SUV,EV,2021,Pakistan,Asia,Dealership,Lease,Salesperson_036,1,59574.69,0.0767,4569.38,55005.31,40123.04,14882.27,CUST-73969,Individual,36,3.9,2025-06
BYD-106260,2024-12-11,BYD Han,Sedan,EV,2020,Pakistan,Asia,Dealership,Cash,Salesperson_012,1,52690.62,0.0501,2639.8,50050.82,38823.55,11227.27,CUST-34203,Individual,4,4.9,2024-12
BYD-106261,2025-03-20,BYD Song Plus DM-i,SUV,PHEV,2021,Japan,Asia,Dealership,Financing,Salesperson_054,1,30584.96,0.0215,657.58,29927.38,24179.57,5747.81,CUST-93595,Individual,15,4.5,2025-03
BYD-106262,2026-06-28,BYD Atto 3,SUV,EV,2022,Germany,Europe,Dealership,Financing,Salesperson_015,1,39986.24,0.0268,1071.63,38914.61,33060.96,5853.64,CUST-92836,Individual,45,4.5,2026-06
BYD-106263,2025-12-04,BYD Tang,SUV,EV,2021,Japan,Asia,Fleet,Financing,Salesperson_003,1,66399.41,0.0179,1188.55,65210.86,56730.67,8480.19,CUST-12736,Individual,12,4.4,2025-12
BYD-106264,2024-05-17,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Corporate,Financing,Salesperson_007,1,55090.21,0.0726,3999.55,51090.66,42665.83,8424.83,CUST-79788,Individual,59,4.6,2024-05
BYD-106265,2024-12-16,BYD Dolphin,Hatchback,EV,2023,Pakistan,Asia,Corporate,Cash,Salesperson_014,1,23885.44,0.05,1194.27,22691.17,17173.89,5517.28,CUST-21966,Government,40,4.8,2024-12
BYD-106266,2026-07-12,BYD Song Plus DM-i,SUV,PHEV,2021,Pakistan,Asia,Corporate,Cash,Salesperson_093,1,34785.52,0.0581,2021.04,32764.48,28346.34,4418.15,CUST-71276,Business,9,4.275664983164983,2026-07
BYD-106267,2025-05-16,BYD Yuan Plus,SUV,EV,2022,Pakistan,Asia,Online,Financing,Salesperson_015,1,26319.86,0.0289,760.64,25559.22,21475.49,4083.73,CUST-30766,Individual,49,4.3,2025-05
BYD-106268,2025-01-02,BYD Atto 3,SUV,EV,2022,Germany,Europe,Fleet,Cash,Salesperson_081,1,38986.07,0.0711,2771.91,36214.16,31039.92,5174.24,CUST-74999,Individual,54,4.9,2025-01
BYD-106269,2026-02-07,BYD Tang,SUV,EV,2021,UAE,Middle East,Online,Cash,Salesperson_090,1,56479.72,0.0164,926.27,55553.45,42821.46,12731.99,CUST-58067,Individual,53,3.8,2026-02
BYD-106270,2024-07-11,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Online,Cash,Salesperson_001,1,35797.42,0.0242,866.3,34931.12,30161.98,4769.14,CUST-97544,Individual,5,4.9,2024-07
BYD-106271,2024-06-17,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Fleet,Financing,Salesperson_093,1,29360.29,0.0403,1183.22,28177.07,20431.04,7746.03,CUST-55799,Business,55,4.3,2024-06
BYD-106272,2026-07-17,BYD Dolphin,Hatchback,EV,2023,Australia,Oceania,Corporate,Lease,Salesperson_005,3,23483.67,0.0305,2148.76,68302.25,55175.04,13127.22,CUST-27766,Individual,29,4.9,2026-07
BYD-106273,2026-07-29,BYD Shark,Pickup,PHEV,2024,Germany,Europe,Online,Cash,Salesperson_053,1,55737.84,0.0431,2402.3,53335.54,39496.71,13838.83,CUST-59142,Individual,16,4.6,2026-07
BYD-106274,2026-04-11,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Online,Cash,Salesperson_076,1,41522.35,0.0405,1681.66,39840.69,34567.42,5273.28,CUST-76340,Individual,56,4.1,2026-04
BYD-106275,2025-02-17,BYD Seal,Sedan,EV,2023,Australia,Oceania,Dealership,Cash,Salesperson_093,2,36654.76,0.0652,4779.78,68529.74,49623.65,18906.09,CUST-83798,Business,32,4.1,2025-02
BYD-106276,2024-01-20,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Online,Lease,Salesperson_090,5,57664.39,0.0657,18942.75,269379.2,198719.81,70659.39,CUST-39198,Individual,36,4.0,2024-01
BYD-106277,2024-08-21,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Fleet,Lease,Salesperson_010,1,22009.6,0.037,814.36,21195.24,18168.97,3026.27,CUST-87456,Individual,25,3.7,2024-08
BYD-106278,2024-08-17,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Online,Financing,Salesperson_034,3,31980.27,0.0502,4816.23,91124.58,69355.21,21769.37,CUST-50687,Individual,50,4.4,2024-08
BYD-106279,2026-01-14,BYD Han,Sedan,EV,2020,Australia,Oceania,Online,Financing,Salesperson_055,2,48614.64,0.0164,1594.56,95634.72,81416.95,14217.77,CUST-32613,Individual,57,4.4,2026-01
BYD-106280,2024-05-14,BYD Tang,SUV,EV,2021,Brazil,South America,Corporate,Lease,Salesperson_077,1,58881.23,0.0474,2790.97,56090.26,45164.29,10925.97,CUST-55035,Individual,19,4.7,2024-05
BYD-106281,2024-08-04,BYD Qin Plus DM-i,Sedan,PHEV,2021,Germany,Europe,Dealership,Cash,Salesperson_043,3,21853.2,0.0375,2458.49,63101.12,50972.62,12128.49,CUST-84812,Individual,17,4.2,2024-08
BYD-106282,2026-01-21,BYD Seal,Sedan,EV,2023,Brazil,South America,Corporate,Cash,Salesperson_035,1,40539.0,0.0169,685.11,39853.89,33347.12,6506.77,CUST-60605,Individual,47,4.7,2026-01
BYD-106283,2024-01-23,BYD Han,Sedan,EV,2020,China,Asia,Corporate,Lease,Salesperson_067,2,53460.13,0.066,7056.74,99863.52,79774.32,20089.2,CUST-33966,Individual,46,4.9,2024-01
BYD-106284,2025-08-26,BYD Han,Sedan,EV,2020,Germany,Europe,Dealership,Financing,Salesperson_001,1,52920.15,0.0,0.0,52920.15,42400.46,10519.69,CUST-40054,Individual,9,5.0,2025-08
BYD-106285,2025-05-31,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Online,Lease,Salesperson_046,1,12256.45,0.0179,219.39,12037.06,8770.31,3266.75,CUST-68587,Individual,54,3.9,2025-05
BYD-106286,2024-06-22,BYD Seal,Sedan,EV,2023,Thailand,Asia,Fleet,Financing,Salesperson_074,1,36426.52,0.0596,2171.02,34255.5,28840.24,5415.26,CUST-48418,Individual,54,5.0,2024-06
BYD-106287,2024-05-06,BYD Dolphin,Hatchback,EV,2023,China,Asia,Corporate,Financing,Salesperson_011,1,22775.63,0.0728,1658.07,21117.56,17474.64,3642.92,CUST-23480,Individual,5,4.5,2024-05
BYD-106288,2025-01-10,BYD Qin Plus DM-i,Sedan,PHEV,2021,Brazil,South America,Online,Lease,Salesperson_042,1,21914.15,0.0968,2121.29,19792.86,15663.96,4128.9,CUST-21112,Individual,11,4.5,2025-01
BYD-106289,2025-12-29,BYD Seal,Sedan,EV,2023,Brazil,South America,Corporate,Cash,Salesperson_088,1,38162.93,0.0126,480.85,37682.08,32211.58,5470.5,CUST-98391,Individual,5,4.2,2025-12
BYD-106290,2025-10-28,BYD Seagull,Hatchback,EV,2023,Germany,Europe,Dealership,Cash,Salesperson_003,5,11624.35,0.0604,3510.55,54611.2,43018.51,11592.69,CUST-23716,Individual,50,5.0,2025-10
BYD-106291,2026-03-22,BYD Seagull,Hatchback,EV,2023,Australia,Oceania,Dealership,Lease,Salesperson_073,1,13548.27,0.0471,638.12,12910.15,9789.75,3120.4,CUST-33689,Individual,54,4.5,2026-03
BYD-106292,2024-02-08,BYD Dolphin,Hatchback,EV,2023,UAE,Middle East,Corporate,Cash,Salesperson_100,1,25119.93,0.029,728.48,24391.45,19448.41,4943.05,CUST-24241,Individual,37,3.7,2024-02
BYD-106293,2025-01-19,BYD Seagull,Hatchback,EV,2023,Germany,Europe,Online,Lease,Salesperson_077,1,12259.69,0.0926,1135.25,11124.44,9441.18,1683.26,CUST-42418,Individual,42,3.4,2025-01
BYD-106294,2026-06-16,BYD Song Plus DM-i,SUV,PHEV,2021,China,Asia,Corporate,Financing,Salesperson_002,1,33293.8,0.0018,59.93,33233.87,27662.33,5571.54,CUST-84283,Individual,10,4.4,2026-06
BYD-106295,2025-10-17,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Dealership,Financing,Salesperson_007,1,35601.43,0.0151,537.58,35063.85,28867.88,6195.97,CUST-51715,Business,28,4.6,2025-10
BYD-106296,2024-09-18,BYD Shark,Pickup,PHEV,2024,China,Asia,Online,Financing,Salesperson_007,1,68065.84,0.0253,1722.07,66343.77,48224.51,18119.27,CUST-25338,Individual,58,4.0,2024-09
BYD-106297,2026-02-28,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Fleet,Financing,Salesperson_038,2,51494.9,0.094,9681.04,93308.76,72429.76,20879.0,CUST-24275,Individual,17,4.2,2026-02
